1; 1.0209; 50; 7; 0.669563; 0.0983599; 0.392151; 0.300488; 4.2741; 0; 3.8; 0; 4.35382; 4; 0; 0; 0; 0; 0; 0; 0; 0; 
1a; 1.01228; 46; 7; 0.671335; 0.0990621; 0.356095; 0.29956; 4.26381; 0; 3.8; 0; 4.3503; 4; 0; 0; 0; 0; 0; 0; 0; 0; 
2; 0.320047; 53; 7; 0.548187; 0.01399; 0.398436; 0.118453; 4.3; 0; 3.78278; 0; 3; 3.50905; 0; 0; 0; 0; 0; 0; 0; 0; 
2a; 0.301142; 37; 7; 0.548959; 0.0137866; 0.399768; 0.167122; 4.3; 0; 3.78318; 0; 3; 3.56459; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 0.988814; 113; 7; 0.542945; 0.0157611; 0.615236; 0.249962; 4.36283; 0; 3.78385; 0; 0.849743; 3.63802; 0; 0; 0; 0; 0; 0; 0; 0; 
3a; 1.03001; 149; 7; 0.544072; 0.0157892; 0.633269; 0.274726; 4.38831; 0; 3.79059; 0; 0.898013; 3.82627; 0; 0; 0; 0; 0; 0; 0; 0; 
4; 1.11175; 27; 7; 0.576071; 0.0351073; 0.351874; 0.298081; 4.28327; 0; 3.8; 0; 3.79754; 4; 0; 0; 0; 0; 0; 0; 0; 0; 
4_special; 146.384; 38; 7; 0.577512; 0.0358687; 0.358196; 0.30179; 4.33736; 0; 3.8; 0; 3.71093; 4; 0; 0; 0; 0; 0; 0; 0; 0; 
